Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Customer_Days,marital_Divorced,marital_Married,marital_Single,marital_Together,marital_Widow,education_2n Cycle,education_Basic,education_Graduation,education_Master,education_PhD,MntTotal,MntRegularProds,AcceptedCmpOverall,Total_Spending,NumChildren,Cluster,PC1,PC2
25358.0,0,1,57,19,0,5,0,0,8,2,1,0,3,6,0,0,0,0,0,0,3,11,0,73,2501,0,0,0,0,1,0,0,0,0,1,24,16,0,72,1,0,-2.2853523878311286,-0.29310850770512387
35544.0,1,0,77,30,5,23,4,1,4,1,2,0,3,7,0,0,0,0,0,0,3,11,0,42,2272,0,0,1,0,0,0,0,0,1,0,63,59,0,189,1,0,-1.873899881240802,-0.7191141762441173
36634.0,0,1,0,213,9,76,4,3,30,3,5,2,5,7,0,0,0,0,0,0,3,11,0,66,2556,0,0,0,1,0,0,0,0,1,0,305,275,0,915,1,2,-0.6831099198485596,0.7119958937574606
62670.0,0,1,57,539,30,92,80,46,38,1,5,3,13,3,0,0,0,0,0,0,3,11,0,66,2306,0,1,0,0,0,0,0,0,0,1,787,749,0,2361,1,1,1.6008960978348759,-0.40741065629794615
50334.0,0,1,24,284,16,160,84,16,134,6,7,4,6,6,0,0,0,0,0,0,3,11,0,48,2499,0,0,0,1,0,1,0,0,0,0,560,426,0,1680,1,3,0.5770836111642712,2.1385305113718176
72066.0,0,0,55,1003,34,536,134,51,34,1,4,6,6,2,0,0,1,1,0,0,3,11,1,39,2165,0,0,1,0,0,0,0,1,0,0,1758,1724,2,5274,0,1,2.0518069064674997,-1.1884345804232785
50729.0,1,1,62,239,13,143,45,4,52,9,6,2,7,6,0,0,0,0,0,0,3,11,0,62,2582,0,0,1,0,0,0,0,0,0,1,444,392,0,1332,2,3,0.1754651096561197,3.442536803768074
34916.0,2,0,89,51,23,82,33,0,42,4,5,1,3,9,0,0,0,0,0,0,3,11,0,52,2569,0,0,0,1,0,0,0,1,0,0,189,147,0,567,2,0,-1.2245373081599893,1.033854449589265
64892.0,0,1,77,527,24,230,32,24,65,2,6,4,12,4,0,0,0,0,0,0,3,11,0,44,2190,1,0,0,0,0,0,0,1,0,0,837,772,0,2511,1,1,1.858106455461045,0.06581726387051448
43602.0,1,1,45,19,5,12,10,3,19,3,3,1,2,6,0,0,0,0,0,0,3,11,0,54,2329,0,0,1,0,0,0,0,1,0,0,49,30,0,147,2,2,-1.5561014221544938,0.2782946439938109
33996.0,0,0,46,40,2,15,8,0,6,1,1,1,3,4,0,0,0,0,0,0,3,11,0,31,2450,0,0,1,0,0,0,0,0,0,1,65,59,0,195,0,2,-1.8907201123611792,-0.853631147730176
41473.0,1,0,80,21,8,20,15,3,9,1,2,0,3,7,0,0,0,0,0,0,3,11,0,35,2534,0,0,1,0,0,1,0,0,0,0,67,58,0,201,1,0,-1.7317297774088811,-0.7695633205702344
63246.0,0,2,60,593,30,91,29,22,7,1,6,3,12,4,0,0,0,0,0,0,3,11,0,53,2472,0,1,0,0,0,0,0,0,0,1,765,758,0,2295,2,1,1.5936977511660393,-0.2888986199019928
36732.0,1,1,71,21,5,3,10,1,7,3,1,1,4,2,0,0,0,0,0,0,3,11,0,61,2341,0,1,0,0,0,0,0,0,0,1,40,33,0,120,2,0,-1.7086834803999935,0.03700981783078838
69084.0,1,0,43,1181,107,199,39,30,30,2,7,3,13,8,0,0,0,0,0,0,3,11,0,50,2381,0,1,0,0,0,0,0,0,0,1,1556,1526,0,4668,1,1,2.665750600737554,0.17851193493679657
77766.0,0,1,97,1004,59,265,115,59,27,2,11,10,11,6,1,0,0,0,0,0,3,11,1,53,2651,0,1,0,0,0,0,0,0,0,1,1502,1475,1,4506,1,1,4.224392801724545,0.25193835367072376
37929.0,0,0,49,202,2,46,3,2,10,2,4,2,5,7,0,1,0,1,0,0,3,11,1,35,2493,0,0,1,0,0,0,0,0,0,1,255,245,2,765,0,2,-0.8091320888343226,0.0095071179790307
86610.0,0,0,66,446,107,768,33,196,53,1,5,6,6,2,0,0,0,0,0,0,3,11,0,69,2456,0,0,0,1,0,0,0,1,0,0,1550,1497,0,4650,0,1,2.34796625452091,-1.1188829653921946
80141.0,0,0,20,1184,102,673,52,40,40,1,7,4,10,6,0,0,1,0,0,0,3,11,1,34,2693,0,1,0,0,0,0,0,0,1,0,2051,2011,1,6153,0,1,3.094930190225187,-0.5654251044097623
72635.0,0,0,54,390,22,323,104,35,107,1,6,8,6,3,0,0,0,1,0,0,3,11,0,65,2550,0,1,0,0,0,1,0,0,0,0,874,767,1,2622,0,1,1.8948040063783376,-0.7921394870132955
69016.0,0,1,61,726,53,363,123,107,161,4,8,9,13,5,0,0,0,0,0,0,3,11,0,50,2743,0,1,0,0,0,0,0,1,0,0,1372,1211,0,4116,1,1,3.605686952976777,0.9754418604458079
20193.0,0,0,18,8,8,22,24,11,9,1,1,1,4,4,0,0,0,0,0,0,3,11,0,29,2737,0,0,0,1,0,1,0,0,0,0,73,64,0,219,0,2,-2.0789392721373265,-0.6709803708358363
27573.0,1,0,45,50,15,110,39,15,15,4,5,1,4,8,0,0,0,0,0,0,3,11,0,45,2620,0,1,0,0,0,0,0,1,0,0,229,214,0,687,1,2,-1.2409283302794485,1.1906528762762407
15862.0,1,0,26,1,1,4,11,9,10,1,1,0,3,8,0,0,0,0,0,0,3,11,0,41,2526,0,0,1,0,0,0,1,0,0,0,26,16,0,78,1,2,-2.512940401438694,-0.6267880211165137
49544.0,1,0,0,308,0,73,0,0,23,2,5,1,8,7,0,0,0,0,0,0,3,11,0,44,2661,0,1,0,0,0,0,0,0,0,1,381,358,0,1143,1,2,-0.07106782345644597,0.279423259281101
33228.0,1,0,28,22,2,31,7,4,5,1,2,0,3,7,0,0,0,0,0,0,3,11,0,40,2316,0,1,0,0,0,0,0,1,0,0,66,61,0,198,1,2,-1.942216854122129,-0.6137630621974598
70440.0,0,0,49,690,117,499,76,102,88,1,5,10,7,3,0,0,0,1,0,0,3,11,0,42,2423,0,0,0,1,0,0,0,1,0,0,1484,1396,1,4452,0,1,2.688164332281128,-1.1124743304925218
38232.0,1,1,84,43,5,28,7,6,33,4,3,1,3,5,0,0,0,0,0,0,3,11,0,49,2322,0,0,0,1,0,0,0,1,0,0,89,56,0,267,2,0,-1.4997750369600995,0.7302641754525407
22554.0,1,1,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,3,11,0,65,2762,0,1,0,0,0,0,0,0,0,1,37,33,0,111,2,2,-2.082344624541804,0.8649544455843097
23536.0,1,0,53,6,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,37,2184,0,1,0,0,0,0,0,0,0,1,9,8,0,27,1,2,-2.472314427822346,-0.8837178162445162
49413.0,0,1,88,205,7,41,3,2,46,2,4,2,5,5,0,0,0,0,0,0,3,11,0,68,2406,0,1,0,0,0,0,0,1,0,0,258,212,0,774,1,0,-0.5262431482481887,-0.14730961263349093
42231.0,1,1,99,24,0,8,0,1,4,1,1,0,3,5,0,0,0,0,0,0,3,11,0,51,2255,0,1,0,0,0,0,0,1,0,0,33,29,0,99,2,0,-1.8690628046778799,-0.9569210732459104
78789.0,0,0,12,667,50,850,21,83,83,1,4,6,5,2,0,0,0,0,0,0,3,11,1,40,2849,1,0,0,0,0,0,0,0,1,0,1671,1588,0,5013,0,1,1.9832392649726185,-1.1732754837074864
56534.0,0,1,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,0,3,11,1,52,2500,0,0,0,1,0,0,0,1,0,0,769,723,2,2307,1,3,1.4405555862406847,1.6024512507181452
58350.0,0,1,5,493,26,206,116,80,80,4,8,3,12,6,0,0,0,0,0,0,3,11,0,49,2700,0,0,1,0,0,0,0,1,0,0,921,841,0,2763,1,3,1.8530326517317683,1.503865119391373
81217.0,0,0,77,493,70,324,146,40,84,1,3,7,11,1,0,0,0,0,0,0,3,11,0,31,2504,0,0,1,0,0,0,0,1,0,0,1073,989,0,3219,0,1,2.390640710510608,-1.2013305266132699
49090.0,0,1,45,494,5,82,7,0,100,3,7,2,9,7,0,0,0,0,0,0,3,11,0,69,2504,0,0,1,0,0,0,0,1,0,0,588,488,0,1764,1,3,0.6700672767118326,0.9104818313590712
61787.0,0,0,71,621,73,414,78,48,85,1,8,4,6,5,0,0,0,0,0,0,3,11,0,33,2517,1,0,0,0,0,0,0,0,1,0,1234,1149,0,3702,0,1,1.5788652038650302,-0.31902962846906724
18169.0,1,0,40,9,0,5,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,35,2654,0,1,0,0,0,0,0,0,0,1,14,7,0,42,1,2,-2.600022870426096,-0.6975886845783028
24336.0,1,0,82,1,6,2,8,2,12,1,1,0,2,7,0,0,0,0,0,0,3,11,0,39,2830,0,0,1,0,0,1,0,0,0,0,19,7,0,57,1,0,-2.437864148666509,-0.820633425814215
18222.0,0,0,70,12,4,19,12,6,14,1,2,0,3,8,0,0,0,0,0,0,3,11,0,30,2704,0,1,0,0,0,0,0,1,0,0,53,39,0,159,0,0,-2.287201816592935,-0.575270726462914
62335.0,0,1,87,243,131,217,85,6,26,2,3,3,13,2,0,0,0,0,0,0,3,11,0,68,2561,1,0,0,0,0,0,0,1,0,0,682,656,0,2046,1,1,1.2467351151661776,-0.28596786466202395
42033.0,1,1,95,11,1,4,2,0,7,1,1,0,2,7,0,0,0,0,0,0,3,11,0,49,2807,0,0,0,1,0,1,0,0,0,0,18,11,0,54,2,0,-2.0231700880237677,-0.9758376230464889
86580.0,0,0,72,532,21,127,26,20,20,0,4,2,5,1,0,0,1,0,0,0,3,11,0,37,2646,0,1,0,0,0,0,0,0,0,1,726,706,1,2178,0,1,0.735875734389768,-1.4133470436910298
41437.0,1,1,5,29,0,2,0,0,1,1,1,0,3,7,0,0,0,0,0,0,3,11,0,63,2804,1,0,0,0,0,0,0,0,0,1,31,30,0,93,2,2,-1.9220073833229745,-0.7803906684340621
73705.0,0,2,86,612,91,520,258,107,107,2,9,6,8,5,0,0,0,0,0,0,3,11,0,69,2275,0,0,0,0,1,0,0,0,1,0,1588,1481,0,4764,2,1,2.886149766852365,0.07245658286285153
61064.0,0,1,80,387,126,342,0,45,180,5,8,4,11,6,0,0,0,0,0,0,3,11,0,44,2826,0,1,0,0,0,0,0,1,0,0,900,720,0,2700,1,3,1.9476377672623366,1.7342632155900946
38452.0,1,1,62,56,0,14,0,0,2,3,3,0,3,7,0,0,0,0,0,0,3,11,0,65,2250,0,1,0,0,0,0,0,0,1,0,70,68,0,210,2,0,-1.6772487978563666,0.3596274798037173
18358.0,1,0,49,6,8,19,16,4,4,3,3,0,4,7,0,0,0,0,0,0,3,11,0,31,2380,0,0,1,0,0,0,0,1,0,0,53,49,0,159,1,2,-2.0277314512432665,0.5672199438005444
55012.0,0,1,85,582,0,65,0,0,13,6,8,2,9,5,0,0,0,0,0,0,3,11,0,47,2259,0,0,0,1,0,0,0,0,0,1,647,634,0,1941,1,3,0.9983307315839925,2.3164740859528985
9722.0,1,0,7,6,17,16,6,16,42,4,3,1,3,8,0,0,0,0,0,0,3,11,1,47,2794,0,0,0,1,0,0,1,0,0,0,61,19,0,183,1,2,-2.2127383808397396,1.0879796985132992
38175.0,1,0,6,70,6,69,2,3,3,3,3,1,4,7,0,0,0,0,0,0,3,11,0,36,2438,0,1,0,0,0,0,0,0,0,1,150,147,0,450,1,2,-1.3387828331775673,0.42979000662741434
58656.0,0,1,25,962,12,194,16,24,12,4,7,8,13,6,0,0,1,0,0,0,3,11,0,64,2806,0,0,0,1,0,0,0,0,1,0,1208,1196,1,3624,1,1,2.919020699146869,1.0450205795188996
52117.0,0,1,55,112,10,107,30,0,20,2,5,2,4,7,0,0,0,0,0,0,3,11,0,55,2841,0,0,0,1,0,0,0,1,0,0,259,239,0,777,1,0,-0.47690109655170176,0.015722952781719812
64813.0,1,0,81,293,0,124,179,97,52,1,7,2,10,5,0,0,0,0,0,0,3,11,0,42,2337,0,1,0,0,0,0,0,1,0,0,693,641,0,2079,1,1,1.277024308580511,-0.18333237849886694
54222.0,0,1,98,199,12,31,3,12,7,1,3,3,5,3,0,0,0,0,0,0,3,11,0,47,2279,0,1,0,0,0,0,0,0,0,1,257,250,0,771,1,0,-0.38162361480626417,-0.862958843881119
83512.0,0,0,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,0,3,11,1,34,2171,0,1,0,0,0,0,0,1,0,0,2056,1955,4,6168,0,1,3.266044549845369,-1.2167956220637601
77520.0,0,1,30,940,44,396,0,88,58,1,8,7,7,4,1,0,1,1,0,0,3,11,1,61,2464,0,1,0,0,0,0,0,0,1,0,1468,1410,3,4404,1,1,2.747574034107142,-0.5222010168543469
41154.0,0,1,98,44,2,11,2,3,7,1,1,0,4,5,0,0,0,0,0,0,3,11,0,42,2605,0,0,0,1,0,0,0,1,0,0,62,55,0,186,1,0,-1.7343348801359506,-0.922374237853401
80398.0,0,0,92,342,51,936,207,35,26,1,5,8,12,3,0,0,1,0,0,0,3,11,0,54,2755,0,1,0,0,0,0,0,1,0,0,1571,1545,1,4713,0,1,3.3638429683930737,-1.0341603039227814
18746.0,1,0,41,2,10,11,12,9,20,2,3,0,3,6,0,0,0,0,0,0,3,11,0,28,2190,0,0,1,0,0,0,1,0,0,0,44,24,0,132,1,2,-2.1624302089385177,0.08977293752150627
35196.0,1,0,68,75,12,141,43,39,187,6,6,1,5,8,0,0,0,0,0,0,3,11,0,36,2752,0,0,0,1,0,0,0,1,0,0,310,123,0,930,1,3,-0.7229267916463392,2.180769159499419
60230.0,0,1,78,520,20,367,39,81,40,2,6,3,6,5,0,0,0,0,0,0,3,11,0,64,2564,0,0,1,0,0,0,0,1,0,0,1027,987,0,3081,1,1,0.9403238477951245,-0.0781804581143074
22108.0,1,1,46,5,3,9,6,2,6,2,2,0,3,7,0,0,0,0,0,0,3,11,0,43,2211,0,1,0,0,0,0,0,1,0,0,25,19,0,75,2,2,-2.2313367289010517,-0.0947737213109665
44392.0,1,1,71,87,5,71,7,12,29,5,4,1,4,7,0,0,0,0,0,0,3,11,0,46,2456,0,0,0,1,0,0,0,1,0,0,182,153,0,546,2,0,-1.0159837370880827,1.3338048269799987
55424.0,0,1,6,462,61,184,10,53,107,4,7,5,9,6,1,0,0,0,0,0,3,11,1,44,2740,0,1,0,0,0,0,0,0,0,1,770,663,1,2310,1,3,1.4393535475439387,1.2139749172310899
17688.0,1,0,82,2,2,1,3,1,2,1,1,0,2,8,0,0,0,0,0,1,3,11,0,41,2691,0,1,0,0,0,0,0,1,0,0,9,7,0,27,1,0,-2.600819479041868,-0.7690051365298278
92491.0,0,0,71,979,44,935,29,25,22,1,7,5,12,3,0,1,1,1,0,0,3,11,1,37,2583,0,1,0,0,0,0,0,0,0,1,2012,1990,3,6036,0,1,3.7974643394487444,-0.727471444831896
90273.0,0,0,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,0,3,11,1,29,2356,0,0,1,0,0,0,0,1,0,0,1880,1769,3,5640,0,1,2.838772680331349,-1.122769783846656
82571.0,0,0,28,861,31,558,62,95,79,0,6,5,13,2,0,0,1,0,0,0,3,11,0,58,2247,0,0,0,0,1,0,0,0,0,1,1607,1528,1,4821,0,1,3.2104578131251738,-1.0749069424237692
38513.0,1,0,20,172,3,115,16,0,18,5,6,1,5,8,0,0,0,0,0,0,3,11,1,38,2311,0,0,1,0,0,0,0,0,0,1,306,288,0,918,1,3,-0.6639953555007108,1.7836423297357213
16653.0,1,0,10,5,7,31,15,4,7,3,2,1,3,6,0,0,0,0,0,0,3,11,1,41,2231,0,0,1,0,0,0,0,0,1,0,62,55,0,186,1,2,-2.180281289666074,0.4161287458743205
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,756,2,3,-0.7498089576715736,1.510056053886177
23529.0,0,1,67,9,7,13,3,2,20,1,1,1,2,6,0,0,0,0,0,0,3,11,0,55,2697,0,0,1,0,0,0,1,0,0,0,34,14,0,102,1,0,-2.2882922293533605,-0.8379481049566201
74881.0,1,1,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0,59,2637,0,0,0,1,0,0,0,0,1,0,910,856,0,2730,2,3,2.214321236477773,1.5068835351990604
71107.0,0,1,61,533,10,217,198,174,195,2,7,6,13,4,0,0,0,0,0,0,3,11,0,69,2656,0,1,0,0,0,0,0,1,0,0,1132,937,0,3396,1,1,2.8384297192102492,0.07733146635151436
46910.0,1,1,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,3,11,0,56,2257,0,0,0,1,0,0,0,0,0,1,62,56,0,186,2,2,-1.6271434017749868,-0.2692155961083588
18690.0,0,0,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,61,2707,0,1,0,0,0,0,0,1,0,0,41,22,0,123,0,0,-2.3912013595135293,-0.8214564761992468
37244.0,1,1,90,18,2,10,0,0,25,1,1,1,2,7,1,0,0,0,0,0,3,11,0,65,2587,1,0,0,0,0,0,0,1,0,0,30,5,1,90,2,0,-1.9651583483923705,-0.9809584809386204
82427.0,0,0,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,3,11,0,54,2268,0,0,0,1,0,0,0,1,0,0,1349,1242,1,4047,0,1,2.4540582968155276,-1.0664664961710373
75342.0,0,1,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,3,11,0,62,2578,0,0,1,0,0,1,0,0,0,0,537,511,0,1611,1,1,1.108144726523682,-0.46017501799406035
70044.0,0,1,46,1073,0,250,153,14,14,4,7,10,5,5,0,0,0,0,0,0,3,11,0,66,2655,1,0,0,0,0,0,0,1,0,0,1490,1476,0,4470,1,1,2.6712669197949754,0.5223974439743205
79146.0,1,1,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,3,11,0,53,2225,0,0,1,0,0,0,0,1,0,0,548,532,0,1644,2,3,1.1682587432751892,0.4274331779081827
77437.0,0,0,70,560,21,442,29,44,29,1,4,5,13,1,0,0,1,0,0,0,3,11,0,57,2374,0,1,0,0,0,0,0,1,0,0,1096,1067,1,3288,0,1,2.401695013623674,-0.854639888980915
54984.0,0,1,51,173,13,131,32,3,6,4,6,1,6,7,0,0,0,1,0,0,3,11,0,61,2195,0,1,0,0,0,0,0,1,0,0,352,346,1,1056,1,3,-0.09394555741197042,1.165781817948721
42403.0,1,0,18,22,1,11,0,5,3,1,1,0,3,8,0,0,0,0,0,0,3,11,0,49,2359,0,1,0,0,0,0,0,0,0,1,39,36,0,117,1,2,-1.888192805311611,-0.8127976281220598
55761.0,0,1,97,136,1,12,0,3,32,2,4,1,3,6,0,1,0,0,0,0,3,11,0,56,2225,0,0,0,1,0,0,0,1,0,0,152,120,1,456,1,0,-0.8976297612247999,-0.20295144308526397
37292.0,1,0,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,3,11,0,37,2596,0,0,0,1,0,0,0,1,0,0,394,328,0,1182,1,3,-0.2914532178048395,1.6579265378690398
45576.0,0,0,9,56,19,29,2,14,25,1,3,1,3,8,0,0,0,0,0,0,3,11,1,75,2191,0,0,1,0,0,0,0,0,0,1,120,95,0,360,0,2,-1.3226708873035409,-0.5756006491171662
70321.0,0,0,6,303,23,751,82,26,191,1,6,5,13,4,0,0,0,0,0,0,3,11,1,73,2688,0,0,0,1,0,0,0,1,0,0,1185,994,0,3555,0,1,2.5551956044277717,-0.3955042643233958
58086.0,0,1,80,708,7,62,0,0,15,2,11,3,7,8,0,0,0,0,0,0,3,11,0,51,2684,1,0,0,0,0,0,0,0,0,1,777,762,0,2331,1,3,1.4750299035844339,0.789195653066499
81795.0,0,0,74,324,132,693,27,118,88,1,4,11,7,2,0,0,0,0,0,0,3,11,0,68,2770,0,1,0,0,0,0,0,1,0,0,1294,1206,0,3882,0,1,2.826298552493705,-1.404438058728474
28389.0,0,0,49,1,5,3,7,4,8,1,1,0,2,7,0,0,0,0,0,0,3,11,0,73,2745,0,0,0,1,0,0,1,0,0,0,20,12,0,60,0,2,-2.354389764850549,-0.7912949521753228
66835.0,0,0,21,620,26,195,34,17,141,1,6,4,13,2,0,0,0,0,0,0,3,11,0,74,2433,0,1,0,0,0,0,0,0,1,0,892,751,0,2676,0,1,2.068090791248194,-0.28814063665726564
69901.0,0,1,95,312,21,206,102,92,149,3,7,3,10,5,0,0,0,0,0,0,3,11,0,51,2555,1,0,0,0,0,0,0,1,0,0,733,584,0,2199,1,1,1.5908902485637888,0.618001998458952
80360.0,0,0,56,1493,86,454,112,43,43,2,4,4,5,2,0,1,1,1,0,0,3,11,0,71,2642,0,1,0,0,0,0,0,0,0,1,2188,2145,3,6564,0,1,2.153875428860424,-0.8177578021604164
63342.0,0,1,48,918,21,118,13,10,21,3,8,3,5,6,0,1,0,0,0,0,3,11,1,59,2780,0,0,0,1,0,0,0,0,0,1,1080,1059,1,3240,1,3,1.175092118433755,0.6800817523879648
44989.0,0,1,26,98,0,106,49,10,106,5,5,1,5,6,0,0,0,0,0,0,3,11,0,46,2814,0,1,0,0,0,0,0,1,0,0,263,157,0,789,1,3,-0.6807619716149804,1.5790922470753785
31859.0,1,0,3,3,4,7,15,8,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,2281,0,0,1,0,0,1,0,0,0,0,37,26,0,111,1,2,-2.140022021310647,-0.7066487606035763
51569.0,0,1,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,0,3,11,1,71,2661,0,0,0,0,1,0,0,0,0,1,433,399,1,1299,1,3,0.15960954776950503,1.3812163963932964
30372.0,1,1,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,3,11,0,49,2710,0,0,0,0,1,0,0,1,0,0,37,30,0,111,2,2,-2.0357349475274393,0.32482886378811066
16014.0,1,1,42,3,9,4,7,8,7,4,1,1,4,3,0,0,0,0,0,0,3,11,0,41,2628,0,0,1,0,0,0,1,0,0,0,31,24,0,93,2,2,-2.2097383405010325,0.7059369889535918
41120.0,1,1,80,24,2,23,0,8,24,3,2,1,3,6,0,0,0,0,0,0,3,11,0,52,2394,0,1,0,0,0,0,0,1,0,0,57,33,0,171,2,0,-1.5918903293531403,0.10810699715275994
39763.0,1,0,9,80,1,60,4,6,16,2,5,1,2,9,0,0,0,0,0,0,3,11,1,49,2488,0,0,1,0,0,0,0,0,1,0,151,135,0,453,1,2,-1.3035416009463068,0.19944595212930424
38725.0,1,1,52,31,0,6,2,1,5,2,1,0,4,4,0,0,0,0,0,0,3,11,0,65,2209,0,1,0,0,0,0,0,0,0,1,40,35,0,120,2,0,-1.8276781765318348,-0.356238789785573
77981.0,1,0,78,138,120,204,16,126,60,3,7,4,7,5,0,0,0,0,0,0,3,11,0,48,2558,0,1,0,0,0,0,0,1,0,0,604,544,0,1812,1,1,1.4171319753011922,0.475856168999545
62905.0,0,1,68,166,75,96,119,107,59,3,7,2,8,4,0,0,0,0,0,0,3,11,0,56,2451,0,1,0,0,0,1,0,0,0,0,563,504,0,1689,1,3,0.8422774219705247,0.7403449288932878
13533.0,1,0,45,12,3,8,8,0,17,2,2,0,3,7,0,0,0,0,0,0,3,11,0,41,2635,1,0,0,0,0,1,0,0,0,0,31,14,0,93,1,2,-2.425707743925141,-0.030316609291831106
59481.0,0,1,47,178,3,85,71,66,58,2,3,3,8,2,0,0,0,0,0,0,3,11,0,45,2408,0,0,0,1,0,0,0,1,0,0,403,345,0,1209,1,1,0.25140896125056583,-0.28784462644305386
72117.0,0,1,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,3,11,0,43,2472,0,1,0,0,0,0,0,1,0,0,1023,973,0,3069,1,1,2.645829942061563,-0.18030357832625996
21955.0,1,0,81,5,1,7,17,14,11,2,2,1,3,6,0,0,0,0,0,0,3,11,0,34,2454,0,1,0,0,0,1,0,0,0,0,44,33,0,132,1,0,-2.0457106070447253,-0.20832703992861534
67131.0,0,1,72,465,71,250,93,35,62,3,9,2,12,6,0,0,0,0,0,0,3,11,0,64,2619,0,1,0,0,0,0,0,1,0,0,914,852,0,2742,1,3,2.0481825325218286,1.0601926759585258
36802.0,1,0,23,16,1,2,0,0,1,1,1,0,3,5,0,0,0,0,0,0,3,11,0,40,2172,0,0,1,0,0,0,0,0,0,1,19,18,0,57,1,2,-2.033642117042131,-0.7759359732337807
71853.0,0,0,29,358,108,413,141,97,32,1,2,8,6,1,0,0,0,0,0,0,3,11,0,38,2576,0,0,0,1,0,0,0,1,0,0,1117,1085,0,3351,0,1,1.5458891052239856,-1.4094302957604081
28249.0,0,0,80,1,9,7,2,14,10,1,2,0,3,6,0,0,0,0,0,0,3,11,0,59,2173,0,1,0,0,0,0,1,0,0,0,33,23,0,99,0,0,-2.067945161047027,-0.6639194817104085
47808.0,0,1,30,123,1,26,2,0,72,2,3,2,3,7,1,0,0,0,0,0,3,11,0,45,2411,0,1,0,0,0,0,0,0,1,0,152,80,1,456,1,2,-1.0774766382041272,-0.22414023292774032
25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,3,11,1,46,2808,1,0,0,0,0,0,0,0,0,1,90,79,0,270,1,2,-1.9771376397910447,0.5369978399932518
51012.0,0,0,86,102,9,63,2,9,24,1,4,1,4,6,0,0,0,0,0,0,3,11,0,74,2596,0,1,0,0,0,0,0,0,0,1,185,161,0,555,0,0,-0.8461898848920257,-0.5839238517856038
70596.0,0,0,68,347,44,534,17,0,26,1,3,5,12,2,0,0,0,0,0,0,3,11,0,35,2791,0,0,1,0,0,0,0,1,0,0,942,916,0,2826,0,1,1.842608237085134,-0.9530545185120264
85431.0,0,0,54,376,53,462,168,53,53,1,2,7,7,0,0,0,0,0,0,0,3,11,0,68,2545,0,0,0,1,0,0,0,0,0,1,1112,1059,0,3336,0,1,1.8402491801655956,-1.4767104738858523
42664.0,0,1,44,21,0,3,0,0,0,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,2262,0,1,0,0,0,0,0,1,0,0,24,24,0,72,1,2,-1.8858931134987789,-0.8586854011252246
42586.0,1,1,7,194,2,56,0,0,0,5,4,1,6,8,0,0,0,0,0,0,3,11,1,65,2767,0,0,0,1,0,0,0,1,0,0,252,252,0,756,2,3,-0.7498089576715736,1.510056053886177
29760.0,1,0,87,64,4,68,7,5,17,4,3,1,4,8,0,0,0,0,0,0,3,11,0,35,2828,0,0,1,0,0,0,0,1,0,0,148,131,0,444,1,0,-1.5097363441675071,0.8064097526192243
28973.0,0,0,59,206,0,46,3,2,12,2,5,1,5,8,0,0,0,0,0,0,3,11,0,43,2783,0,1,0,0,0,0,0,0,0,1,257,245,0,771,0,0,-1.0401722624441314,0.25948540058871344
39435.0,1,0,16,71,0,18,0,0,13,1,3,1,2,7,0,0,0,0,0,0,3,11,0,47,2486,0,0,0,1,0,0,0,0,0,1,89,76,0,267,1,2,-1.6246553206263716,-0.5668059541074234
65370.0,0,0,1,71,22,112,138,89,29,1,2,3,13,1,0,0,0,0,0,0,3,11,0,36,2491,0,1,0,0,0,1,0,0,0,0,432,403,0,1296,0,1,0.9429294677712889,-0.7152240163382341
20194.0,1,0,64,0,4,7,11,10,15,2,2,0,3,6,0,0,0,0,0,0,3,11,0,41,2718,0,0,1,0,0,0,1,0,0,0,32,17,0,96,1,0,-2.2635215959486117,-0.11456350134422626
